,Energy,Magnetization,Specific Heat Capacity,Magnetic Susceptibility,Temperature
62,-3.641664,-0.9465504000000001,2.760136880495309,0.15758141593186362,1.8275775775775776
63,-3.6392064,-0.9468416,2.642623165264443,0.15066588740098524,1.8288288288288288
64,-3.6293248,-0.9443391999999999,2.909634761590072,0.16704585385499798,1.83008008008008
65,-3.6396415999999996,-0.9463968,2.430090112431108,0.12672223187012846,1.8313313313313313
66,-3.6356992,-0.9450335999999999,2.6681063155404723,0.15549176179467433,1.8325825825825826
67,-3.6541696000000004,-0.9490144,2.152464440805507,0.11913493271266376,1.8338338338338338
68,-3.6484096,-0.9488224000000001,2.341200738534526,0.11940399286163914,1.835085085085085
69,-3.6212736,-0.9421536,2.474153070461833,0.1571932378008177,1.8363363363363363
70,-3.6054016000000004,-0.9397631999999999,3.7603996721716353,0.26090215064491357,1.8375875875875876
71,-3.6237440000000003,-0.9441376,2.1656958579447156,0.1181550888587915,1.8388388388388388
72,-3.6345216000000002,-0.9462592000000001,2.4357899330882495,0.13579705197356176,1.84009009009009
73,-3.6225152,-0.9433343999999999,2.2564871567641664,0.13595909936917636,1.8413413413413413
74,-3.6075008,-0.9400928,2.668289477925669,0.17308189497889448,1.8425925925925926
75,-3.6075776,-0.940384,3.101283417875017,0.18280107674267096,1.8438438438438438
76,-3.6270976000000004,-0.943728,3.0589467561387393,0.17750074826529227,1.845095095095095
77,-3.6016512,-0.9391328,3.2244892431974943,0.20203900440357825,1.8463463463463463
78,-3.5932671999999997,-0.938464,2.621776926137197,0.14706267227956119,1.8475975975975976
79,-3.6147199999999997,-0.9423328,2.2425749412234066,0.12625389995798597,1.8488488488488488
80,-3.5978496,-0.9399936,2.8869120837911915,0.15536455264471796,1.8501001001001
81,-3.6119936000000004,-0.9417536,2.449622728233491,0.13582708339854013,1.8513513513513513
82,-3.6339712,-0.9459744000000001,2.507112559294733,0.1300494720570579,1.8526026026026026
83,-3.6195199999999996,-0.9433440000000001,2.344282090917996,0.1284311810799136,1.8538538538538538
84,-3.5958016,-0.9389183999999999,2.6637427712025334,0.16303121454828007,1.855105105105105
85,-3.6060544,-0.9400832,3.0951630231778577,0.2062218669864654,1.8563563563563563
86,-3.5936383999999997,-0.9378496,2.579447283223113,0.16775785215551664,1.8576076076076076
87,-3.6065408000000003,-0.9409088,2.40562969227279,0.15200325740355414,1.8588588588588588
88,-3.5939455999999996,-0.9378784,3.4770406633642095,0.23916839975331633,1.86011011011011
89,-3.6156672,-0.9427104,2.584373579951929,0.15616816188093574,1.8613613613613613
90,-3.6038271999999996,-0.9402111999999999,2.335368522273385,0.14379163964981861,1.8626126126126126
91,-3.6049408000000005,-0.9407711999999999,2.5391836507052146,0.146420716067884,1.8638638638638638
92,-3.6164864000000003,-0.9432,2.744691440065443,0.15094660791627534,1.865115115115115
93,-3.5844736,-0.9368512000000001,2.41723377787967,0.1376904161106999,1.8663663663663663
94,-3.5761792000000003,-0.9354464,2.550393818513556,0.15469743467538524,1.8676176176176176
95,-3.587328,-0.9374304,2.503404339528673,0.14851915349630423,1.8688688688688688
96,-3.6153472,-0.9427904,2.336501230365003,0.13592835009104778,1.87012012012012
97,-3.5960064,-0.9390624,2.4765890553142915,0.15072121478127842,1.8713713713713713
98,-3.5745023999999996,-0.9346304,2.979898850037801,0.18098191184156084,1.8726226226226226
99,-3.5567616,-0.9327840000000001,2.6783554857656804,0.15718616076923078,1.8738738738738738
100,-3.595648,-0.9395744,2.4779174783148155,0.14265180857312157,1.875125125125125
101,-3.5863680000000002,-0.9374208,2.3375063324278553,0.14881061876255,1.8763763763763763
102,-3.5783552000000003,-0.9371936,2.662716475281749,0.14650613910467813,1.8776276276276276
103,-3.5795328,-0.9359424000000001,2.5868474883823946,0.1612456927403303,1.8788788788788788
104,-3.5783552000000003,-0.9365376,2.8667544207847713,0.1730255588093172,1.88013013013013
105,-3.5484032,-0.9294272000000001,2.6843446133700137,0.1929444721800479,1.8813813813813813
106,-3.5402112,-0.9288608,3.0840069859568224,0.20789148281823744,1.8826326326326326
107,-3.5694976,-0.9344959999999999,2.7940804140772775,0.17383355885228485,1.8838838838838838
108,-3.5456256,-0.9298144,3.142306905709351,0.1989069448716846,1.885135135135135
109,-3.5604224,-0.9331103999999999,3.209535425846647,0.2011400130631998,1.8863863863863863
110,-3.5592832000000003,-0.9331136,2.7409899712884482,0.17071885407164258,1.8876376376376376
111,-3.5617023999999997,-0.9333536,2.5945524939737026,0.15796315821176474,1.8888888888888888
112,-3.5386112,-0.9285312,3.3612316316072146,0.24392839018053755,1.89014014014014
113,-3.5547136,-0.9323392,3.3680401845320276,0.19533476322328658,1.8913913913913913
114,-3.5409024,-0.9264256,2.813760703321389,0.24820976755763588,1.8926426426426426
115,-3.57568,-0.9363040000000001,2.501379154030099,0.14168641699788584,1.8938938938938938
116,-3.5026688000000004,-0.9167200000000001,4.621850826331962,0.5525204244553017,1.895145145145145
117,-3.5046784,-0.9219456,4.689230012104342,0.3433825078118765,1.8963963963963963
118,-3.5518591999999996,-0.9308704,2.7303378460931493,0.1841956818660688,1.8976476476476476
119,-3.5421824,-0.9300384,3.2344454294438796,0.1897865539913548,1.8988988988988988
120,-3.4909440000000003,-0.9130495999999999,4.630672578976638,0.6240733461544055,1.90015015015015
121,-3.5443584,-0.9304191999999999,3.2025948391516343,0.19968249172434852,1.9014014014014013
122,-3.5063424,-0.9166559999999999,4.515943787989743,0.6126990327817966,1.9026526526526526
123,-3.5320576,-0.927776,2.6221313789404044,0.1625598011356467,1.9039039039039038
124,-3.5305855999999998,-0.9274656000000001,3.6157531466210218,0.2394718924416656,1.905155155155155
125,-3.5121919999999998,-0.9230944,4.332404653335703,0.33779797856109217,1.9064064064064064
126,-3.5488767999999995,-0.9309472,2.947902202524152,0.19991766136292796,1.9076576576576576
127,-3.5397504,-0.9296608000000001,3.032858943222362,0.20811767798133193,1.9089089089089089
128,-3.5205504000000003,-0.9250304,4.221215636779047,0.3039135851055156,1.91016016016016
129,-3.4908031999999998,-0.9190016,3.436370067735439,0.23597107127604092,1.9114114114114114
130,-3.4992127999999996,-0.9210912,3.535879522291906,0.2249353270696847,1.9126626626626626
131,-3.5491968000000003,-0.9307392,2.6804953921405863,0.17680465518326366,1.9139139139139139
132,-3.5076864000000003,-0.9223935999999999,2.927909334736611,0.20231110164672678,1.915165165165165
133,-3.5128063999999997,-0.9246752,3.0090597018574283,0.19928020983776448,1.9164164164164164
134,-3.4857216,-0.9172608,3.135288040480243,0.2607342753023098,1.9176676676676676
135,-3.523392,-0.9265343999999999,2.9538748046498715,0.19310284908169012,1.9189189189189189
136,-3.5084416,-0.9239744000000001,3.2788796192057155,0.21902537438269257,1.92017017017017
137,-3.5102336000000003,-0.9240992,3.772130265805902,0.25436515079468613,1.9214214214214214
138,-3.5059584000000004,-0.9237888000000001,2.940435557395676,0.19689306816524793,1.9226726726726726
139,-3.4806527999999997,-0.9180672000000001,3.77722633238033,0.2609639452770031,1.9239239239239239
140,-3.4662783999999998,-0.914608,3.1803652406299494,0.24577013359677632,1.9251751751751751
141,-3.4732160000000003,-0.915984,3.690613387793636,0.2621092781293843,1.9264264264264264
142,-3.478272,-0.9169120000000001,4.3544497511553155,0.35099569177722967,1.9276776776776776
143,-3.5153536,-0.9255136,3.3439983423308988,0.22105953620425534,1.9289289289289289
144,-3.4541696,-0.9124512,4.949198667439464,0.3719615240961494,1.9301801801801801
145,-3.4858752,-0.9190944,3.515525742673411,0.25690678029002334,1.9314314314314314
146,-3.4858496,-0.9192352,3.495714472535767,0.24790868666290297,1.9326826826826826
147,-3.4772608,-0.9165247999999999,3.3761818490906372,0.24371994168447206,1.9339339339339339
148,-3.4625792,-0.9156896000000001,3.9912232347348824,0.28807691722105266,1.9351851851851851
149,-3.464768,-0.9152224,3.99450439864117,0.2959727856880848,1.9364364364364364
150,-3.4724991999999997,-0.917248,3.493189305308577,0.2650529098488958,1.9376876876876876
151,-3.4566527999999996,-0.913904,3.2015666481583565,0.23135779626226127,1.9389389389389389
152,-3.4683904,-0.9163040000000001,4.029991580653887,0.2885687407506771,1.9401901901901901
153,-3.4744447999999997,-0.9174399999999999,3.4280497531632066,0.23078934570765666,1.9414414414414414
154,-3.4822528,-0.9202048,3.2739685009237665,0.2113088637971918,1.9426926926926926
155,-3.4773888,-0.918832,3.814103588235377,0.2683592608856849,1.9439439439439439
156,-3.4464,-0.912544,4.102715000294372,0.3156284991431879,1.9451951951951951
157,-3.4425088,-0.9110528,3.3725378408921642,0.2560214582372846,1.9464464464464464
158,-3.47488,-0.9171296,3.2580000116440737,0.24669583116926636,1.9476976976976976
159,-3.4624896,-0.915024,3.9136208754227884,0.2846776670570108,1.9489489489489489
160,-3.4410239999999996,-0.9115711999999999,3.8638566364588356,0.2697833184234057,1.9502002002002001
161,-3.4389887999999997,-0.9108608,5.53489643410012,0.4229164343218261,1.9514514514514514
162,-3.440064,-0.9105856,4.226571418591253,0.3188643460871972,1.9527027027027026
163,-3.4458752,-0.9115264,3.54984527590215,0.2711714947672132,1.9539539539539539
164,-3.4117504000000003,-0.9026144,4.927988820445706,0.46510354410833227,1.9552052052052051
165,-3.4509440000000002,-0.9142528,3.7054472442074697,0.26122782130590944,1.9564564564564564
166,-3.4419584000000003,-0.9124384,3.5057939426851745,0.24272381241037966,1.9577077077077076
167,-3.4051712,-0.9028512000000001,4.995843791827897,0.4206319677252939,1.9589589589589589
168,-3.4447872000000004,-0.9120704,4.585228799536631,0.36197102673182685,1.9602102102102101
169,-3.4421760000000003,-0.9110592000000001,3.5887645766515344,0.28519327072743045,1.9614614614614614
170,-3.4192127999999995,-0.9068704,3.9337565691723406,0.3024724395754686,1.9627127127127126
171,-3.4481792,-0.9136608,3.9413973486870133,0.29574355754862386,1.9639639639639639
172,-3.4294528,-0.9086528,3.450210159870703,0.2702552135196231,1.9652152152152151
173,-3.44352,-0.912752,3.6781307068617624,0.2482089414303894,1.9664664664664664
174,-3.4203136,-0.9072415999999999,3.9045387821228656,0.30342183384540256,1.9677177177177176
175,-3.4599936000000002,-0.915472,4.15810035001417,0.3076429184748347,1.968968968968969
176,-3.3908608,-0.8984575999999999,4.33266236399571,0.41409600715031114,1.9702202202202201
177,-3.4464639999999997,-0.91328,3.376140746837467,0.26148346930693067,1.9714714714714714
178,-3.3758464,-0.8963904,4.002851421467519,0.4035620075898009,1.9727227227227226
179,-3.4228864000000003,-0.9091296,4.45651535864932,0.3114363768243408,1.973973973973974
180,-3.3970432,-0.9047552,3.468772542883926,0.2592184116834663,1.9752252252252251
181,-3.3790976,-0.897616,5.471961183360997,0.5315154784299824,1.9764764764764764
182,-3.398272,-0.9023776,3.8904260017111785,0.3308134265537644,1.9777277277277276
183,-3.3572608,-0.8909664,5.847672062557778,0.6449084643933233,1.978978978978979
184,-3.3662208,-0.8952608,4.571043213364735,0.4190563687655251,1.9802302302302301
185,-3.3498752,-0.890288,5.18342512541616,0.510104873271028,1.9814814814814814
186,-3.3307392,-0.8899360000000001,5.546683033079543,0.4743383838243091,1.9827327327327327
187,-3.3840383999999997,-0.9000224,5.362966814629517,0.46451326917941477,1.983983983983984
188,-3.392384,-0.9020064,3.7281632298010883,0.2865921198162612,1.9852352352352352
189,-3.3825408,-0.8988255999999999,4.457028334923856,0.37424809856870755,1.9864864864864864
190,-3.3793919999999997,-0.8987808,3.2131102573681263,0.2604282042706283,1.9877377377377377
191,-3.3974656000000003,-0.9020672000000001,3.521178180324073,0.27731937213004537,1.988988988988989
192,-3.3553536,-0.8932,4.582709326575778,0.42456904594492645,1.9902402402402402
193,-3.3436928,-0.8908159999999999,3.9538236374747315,0.36339429171148535,1.9914914914914914
194,-3.3396352,-0.8924672,3.8223704028020276,0.29667069658289597,1.9927427427427427
195,-3.3780735999999996,-0.8967552,4.543400471611903,0.4921605323566265,1.993993993993994
196,-3.3834368,-0.9018528,4.061282687511026,0.2840890155988461,1.9952452452452452
197,-3.3511808,-0.8931040000000001,3.841267649623069,0.3447221876961645,1.9964964964964964
198,-3.3667584,-0.8972479999999999,4.444518870875826,0.3947994740022548,1.9977477477477477
199,-3.3494656000000003,-0.8951296000000001,3.1065884975930365,0.22773003019409113,1.998998998998999
200,-3.360832,-0.8967647999999999,4.156726753010889,0.3322556392715626,2.00025025025025
201,-3.3596800000000004,-0.8949727999999999,4.910700607861942,0.4345056633470367,2.0015015015015014
202,-3.3388671999999997,-0.8919360000000001,4.540993858542726,0.37572318348619266,2.0027527527527527
203,-3.3014528,-0.8818944,6.234328550657151,0.5874113165682318,2.004004004004004
204,-3.2576896,-0.8691584000000001,6.472359357142107,0.8428140576970424,2.005255255255255
205,-3.3567744,-0.8944288,4.732460426307804,0.45202359357365934,2.0065065065065064
206,-3.3032832,-0.8799744,4.747971469339341,0.5365617372103203,2.0077577577577577
207,-3.3801984,-0.89856,4.616743886015937,0.5061870780269058,2.009009009009009
208,-3.2950656000000005,-0.880832,5.866506102087066,0.5790848991111666,2.01026026026026
209,-3.3276288,-0.8882336,3.625831549604094,0.30935437895277434,2.0115115115115114
210,-3.3293184,-0.8906432000000001,3.6970587738176324,0.3056963517923163,2.0127627627627627
211,-3.3150976,-0.8881247999999999,3.900953218946323,0.3142825527506959,2.014014014014014
212,-3.2894080000000003,-0.8799584,6.7454998227303085,0.6417698655813238,2.015265265265265
213,-3.2958591999999998,-0.8821727999999999,4.087320259370498,0.38275577277855544,2.0165165165165164
214,-3.2699392,-0.8759616,5.6137511395596436,0.5596976502649633,2.0177677677677677
215,-3.3206528,-0.888416,4.326224838075972,0.3627554931879029,2.019019019019019
216,-3.2639616,-0.8766624,4.518002543386244,0.44550760343545154,2.02027027027027
217,-3.2495872,-0.8704352000000001,5.321080477344479,0.5532969170460015,2.0215215215215214
218,-3.3099519999999996,-0.8873376000000001,3.86313821613656,0.3115633030476803,2.0227727727727727
219,-3.2523136,-0.8655520000000001,5.848549462765988,0.96112938231454,2.024024024024024
220,-3.2795904,-0.8755072,4.720846329270774,0.4839473574607191,2.025275275275275
221,-3.3131264000000002,-0.8849312,4.34238390497239,0.4115884152918746,2.0265265265265264
222,-3.2486656,-0.874368,4.597691815627398,0.39286166794520544,2.0277777777777777
223,-3.2763648,-0.8777504,5.461923015136999,0.6355868959731624,2.029029029029029
224,-3.265216,-0.8776832,4.770101139610384,0.434244119968643,2.03028028028028
225,-3.2444928,-0.8705407999999999,5.930526968253836,0.6132061404239468,2.0315315315315314
226,-3.2758016,-0.8758656000000001,6.17679921438318,0.6620653823905454,2.0327827827827827
227,-3.2556928,-0.8708575999999999,5.779750534386486,0.7238283636188977,2.034034034034034
228,-3.2135168000000003,-0.8616704,6.789630702354684,0.7086055762437478,2.035285285285285
229,-3.227072,-0.8642688000000001,5.8641649186318405,0.7317865478291473,2.0365365365365364
230,-3.2664063999999997,-0.8776224,4.287788114948761,0.3739269078784724,2.0377877877877877
231,-3.2460416000000003,-0.8688,4.925616670800337,0.5508477172312224,2.039039039039039
232,-3.1996416,-0.8583647999999999,5.806900045013102,0.6473710294489882,2.04029029029029
233,-3.2360064,-0.8689984000000001,5.335429778459291,0.6301000357938712,2.0415415415415414
234,-3.1936511999999997,-0.8573216,7.463048668326318,0.8625945639797131,2.0427927927927927
235,-3.1428864,-0.844192,7.1476684104710335,0.9013219482076398,2.044044044044044
236,-3.1031936,-0.8196,9.519488455538909,2.797389312516824,2.045295295295295
237,-3.1382144,-0.8375104,9.610415145973016,1.9999590966092444,2.0465465465465464
238,-3.183744,-0.8535200000000001,6.315824717405132,1.0588057093975314,2.0477977977977977
239,-3.2051456,-0.8630144000000001,4.424626036587425,0.5065128484267708,2.049049049049049
240,-3.2613119999999998,-0.8767263999999999,4.013632573057679,0.3788415844675211,2.0503003003003
241,-3.2148223999999996,-0.8638879999999999,5.571067198924708,0.5667071632300561,2.0515515515515514
242,-3.1037312000000004,-0.828192,11.429157831658967,2.2901727109789096,2.0528028028028027
243,-3.180736,-0.860224,5.079518790470915,0.49286679578947373,2.054054054054054
244,-3.127616,-0.8405312,7.426489105216053,1.070321005799781,2.055305305305305
245,-3.1945984,-0.8592192,5.686222438230594,0.7012388572550012,2.0565565565565564
246,-3.1929088,-0.8586464,6.846742937357013,0.826464185793798,2.0578078078078077
247,-3.2140928,-0.8630208,7.1684131140614555,0.8306842497182305,2.059059059059059
248,-3.16416,-0.8398015999999999,8.698628276308769,2.276230806073898,2.06031031031031
249,-3.1765376,-0.8578752000000001,5.195565917972786,0.5544119015947561,2.0615615615615615
250,-3.1130496,-0.8348191999999999,8.898092127240426,1.385069043518331,2.0628128128128127
251,-3.1797376,-0.8592448,4.9310348175645595,0.4931313728682832,2.064064064064064
252,-3.1931264,-0.861632,4.416162378374742,0.4719919291603055,2.065315315315315
253,-3.097152,-0.8364415999999999,7.350898228179423,0.959549307765367,2.0665665665665665
254,-3.1411328000000003,-0.8473792,7.085192917196055,0.8614093148107952,2.0678178178178177
255,-3.0770687999999997,-0.824592,8.208634471912097,1.469008553381713,2.069069069069069
256,-3.2155904,-0.8666432000000001,8.174043382859647,0.9661754338046179,2.07032032032032
257,-3.1241984,-0.8468256,6.56705209605452,0.6621085214832568,2.0715715715715715
258,-3.1961984,-0.8635136,5.887514045001523,0.601938246077798,2.0728228228228227
259,-3.1140096,-0.8299487999999999,7.404937436865307,1.546939910057143,2.074074074074074
260,-3.1802624,-0.8598656000000001,4.903251111659762,0.5155609568019293,2.075325325325325
261,-3.139584,-0.8492288,5.658839392847577,0.5559443820286334,2.0765765765765765
262,-3.0702464,-0.8316863999999999,4.640106059391921,0.6292922430281104,2.0778278278278277
263,-3.1373696,-0.8509952,5.099201945885439,0.5123865639934521,2.079079079079079
264,-3.1091328000000003,-0.838208,5.6634364856372015,0.793930529166366,2.08033033033033
265,-3.0817024,-0.8331487999999999,8.444181686680919,1.0285136938871844,2.0815815815815815
266,-3.0345728,-0.8144863999999999,8.762960052562018,1.7479771189549922,2.0828328328328327
267,-3.1577856,-0.8507551999999999,7.419290157724479,1.0087352816783863,2.084084084084084
268,-3.1449344,-0.8505984000000001,4.798612365157516,0.5239073926804753,2.085335335335335
269,-3.094016,-0.8390208,5.687604748790661,0.6659538303048214,2.0865865865865865
270,-3.0860544,-0.8358175999999999,5.846844543295123,0.8019772302498385,2.0878378378378377
271,-3.0985472,-0.8384928,7.246695317600999,0.9078396069872546,2.089089089089089
272,-3.0364671999999997,-0.8227264,8.18698501389552,1.2842481975748117,2.09034034034034
273,-2.9609728,-0.7743904,12.228430944640806,3.6051642073498926,2.0915915915915915
274,-3.0140288,-0.8148832,7.06645961527668,1.0086772070914267,2.0928428428428427
275,-3.024832,-0.7899776,12.287700312049402,4.658851822329637,2.094094094094094
276,-3.0721152,-0.8297568,8.10901943181556,1.0734729903099967,2.0953453453453452
277,-2.96992,-0.7974591999999999,11.323787024734756,1.8967961772214847,2.0965965965965965
278,-3.0692352,-0.8315616,7.905950113119842,0.9634108977318859,2.0978478478478477
279,-3.0129536,-0.8150592,7.85150931872502,1.3738878792515021,2.099099099099099
280,-3.0236544000000003,-0.8194592,7.275408911727974,0.9281543001979744,2.1003503503503502
281,-2.9843328000000002,-0.8028544,7.265332298445453,1.247811263753084,2.1016016016016015
282,-3.0448128,-0.8258559999999999,8.88966036200019,1.3673511373366654,2.1028528528528527
283,-2.9435648000000003,-0.7988192,8.524012251373307,1.3530702041058043,2.104104104104104
284,-2.9947392,-0.8141472,7.331474712971424,1.0652202973219542,2.1053553553553552
285,-2.9926656,-0.8090432,7.23093346536405,1.0009917499483965,2.1066066066066065
286,-2.9780864,-0.8035776,5.729302086023504,1.0215552620746053,2.1078578578578577
287,-3.0170624,-0.8157984,8.26109253590384,1.3994975345997152,2.109109109109109
288,-3.0086912,-0.8185664,6.755505421544745,0.9456577804840982,2.1103603603603602
289,-3.0686975999999997,-0.8364448,6.629422322051661,0.7827278162855653,2.1116116116116115
290,-2.8053504,-0.7394016,18.175865669597435,4.36562862669743,2.1128628628628627
291,-2.9195776,-0.7859648,9.036343143699174,1.8239893484727274,2.114114114114114
292,-2.9260928,-0.7690912,11.281026269948452,3.9981374092977173,2.1153653653653652
293,-3.0199295999999998,-0.8177984,6.911746921042018,0.9346241463237647,2.1166166166166165
294,-2.9941632,-0.81688,5.333486629602739,0.7455781467564695,2.1178678678678677
295,-2.918144,-0.7968832,7.930048393879503,1.0965864318972132,2.119119119119119
296,-2.8964096,-0.7853760000000001,10.935701081645155,2.026643976943232,2.1203703703703702
297,-2.9689856,-0.8034591999999999,6.216546805659882,0.9798978236331211,2.1216216216216215
298,-2.9165184,-0.7893856,10.24089679314965,2.2943444860212656,2.1228728728728727
299,-2.9335424,-0.7844544,10.55252145640517,2.655946743567201,2.124124124124124
300,-2.9558656,-0.79672,11.71239846968326,2.2657098862592724,2.1253753753753752
301,-2.9188608,-0.7933600000000001,8.287672985585877,1.3260057805601317,2.1266266266266265
302,-2.8867072,-0.7775648000000001,10.763481364515382,2.269074215112031,2.1278778778778777
303,-2.930688,-0.7927968,8.67457062235939,1.49259448387701,2.129129129129129
304,-2.8732288,-0.7817472,8.430586604750918,1.2032747208938799,2.1303803803803802
305,-2.839232,-0.7612095999999999,11.071450680247576,2.2609988850235267,2.1316316316316315
306,-2.9603072,-0.8019712,8.732042918817267,1.9459185100637804,2.1328828828828827
307,-2.7520128,-0.741776,12.22006902961253,2.5182866222138833,2.134134134134134
308,-2.946496,-0.8049984,9.365732985982994,1.2690697505691315,2.1353853853853852
309,-2.9047808,-0.7904416,10.749088786108697,1.6292067910431485,2.1366366366366365
310,-2.9074944,-0.7915104000000001,8.12014796999777,1.277485408787358,2.1378878878878878
311,-2.883968,-0.77784,7.927102273278145,1.9270387440336922,2.139139139139139
312,-2.9342208,-0.8046784,5.615915539352857,0.6908124634825675,2.1403903903903903
313,-2.6961792,-0.7310528000000001,8.032356609274744,1.681096588521804,2.1416416416416415
314,-2.8677248,-0.7737504,9.449638943943555,2.1059196553252835,2.1428928928928928
315,-2.8656512,-0.7764928,8.272787312966488,1.710691805687395,2.144144144144144
316,-2.7343104,-0.7115072,10.51876234681986,3.6258678630035703,2.1453953953953953
317,-2.931584,-0.8022975999999999,8.584342269524726,1.3564761815591513,2.1466466466466465
